"TransactionID","Timestamp","Category","AnomalyScore","CustomerID","Name","Age","Address","AccountBalance","LastLogin","MerchantID","MerchantName","Location","SuspiciousFlag","FraudIndicator","TransactionAmount","Amount"
"781","2/2/2022 12:00","Travel","0.74776370780457","1781","Customer 1781","18","Address 1781","6886.4328792854","2/20/2024","2781","Merchant 2781","Location 2781","0","0","92.161096242503","44.507934172613"
"782","2/2/2022 13:00","Food","0.82601318732742","1782","Customer 1782","19","Address 1782","7697.4662739793","2/21/2024","2782","Merchant 2782","Location 2782","0","0","34.295152782687","33.636466774923"
"783","2/2/2022 14:00","Food","0.84609321287499","1783","Customer 1783","31","Address 1783","9728.4535068953","2/22/2024","2783","Merchant 2783","Location 2783","0","0","37.163652974663","72.383634902509"
"784","2/2/2022 15:00","Online","0.28301557760974","1784","Customer 1784","49","Address 1784","2496.2290810071","2/23/2024","2784","Merchant 2784","Location 2784","0","0","27.199860163655","24.992172122633"
"785","2/2/2022 16:00","Food","0.97622419185154","1785","Customer 1785","26","Address 1785","1549.5178596634","2/24/2024","2785","Merchant 2785","Location 2785","0","0","56.013920296519","93.974769217344"
"786","2/2/2022 17:00","Other","0.2658286490725","1786","Customer 1786","50","Address 1786","1656.9618942675","2/25/2024","2786","Merchant 2786","Location 2786","0","0","93.71489242553","27.481955851967"
"787","2/2/2022 18:00","Food","0.030921041492504","1787","Customer 1787","35","Address 1787","6709.7591095758","2/26/2024","2787","Merchant 2787","Location 2787","0","0","87.375443931937","33.670626213973"
"788","2/2/2022 19:00","Retail","0.0033732513696404","1788","Customer 1788","27","Address 1788","4384.8005118922","2/27/2024","2788","Merchant 2788","Location 2788","0","0","29.470285711893","75.52415113014"
"789","2/2/2022 20:00","Food","0.95319041936405","1789","Customer 1789","53","Address 1789","1347.1158132052","2/28/2024","2789","Merchant 2789","Location 2789","0","0","56.824900150174","69.452790918168"
"790","2/2/2022 21:00","Other","0.42463267079763","1790","Customer 1790","30","Address 1790","4030.4603957445","2/29/2024","2790","Merchant 2790","Location 2790","0","0","39.558774524814","57.999821069457"
"791","2/2/2022 22:00","Travel","0.97716454027864","1791","Customer 1791","60","Address 1791","8221.1684345622","3/1/2024","2791","Merchant 2791","Location 2791","0","0","18.519178096973","27.036676505452"
"792","2/2/2022 23:00","Retail","0.92704882314547","1792","Customer 1792","28","Address 1792","7699.4603212993","3/2/2024","2792","Merchant 2792","Location 2792","0","0","26.457402340765","72.010224360796"
"793","2/3/2022 0:00","Online","0.6572329318018","1793","Customer 1793","64","Address 1793","2561.7664524211","3/3/2024","2793","Merchant 2793","Location 2793","0","0","28.601558044919","53.967852338181"
"794","2/3/2022 1:00","Other","0.17537796880168","1794","Customer 1794","48","Address 1794","8336.538200756","3/4/2024","2794","Merchant 2794","Location 2794","0","1","11.829614712094","50.235849887941"
"795","2/3/2022 2:00","Other","0.55839150599744","1795","Customer 1795","51","Address 1795","2318.7802535694","3/5/2024","2795","Merchant 2795","Location 2795","0","0","97.846646259638","91.229360035179"
"796","2/3/2022 3:00","Travel","0.68060607320498","1796","Customer 1796","33","Address 1796","5588.0499417108","3/6/2024","2796","Merchant 2796","Location 2796","0","0","45.303565104913","25.970009207025"
"797","2/3/2022 4:00","Online","0.16336526862928","1797","Customer 1797","27","Address 1797","2634.2669288555","3/7/2024","2797","Merchant 2797","Location 2797","0","0","60.426013839061","58.468231043259"
"798","2/3/2022 5:00","Travel","0.21887287373485","1798","Customer 1798","43","Address 1798","2707.9315157268","3/8/2024","2798","Merchant 2798","Location 2798","0","0","95.860642711474","71.400479861748"
"799","2/3/2022 6:00","Online","0.39352908202943","1799","Customer 1799","24","Address 1799","4309.6860145002","3/9/2024","2799","Merchant 2799","Location 2799","0","0","63.724316303614","23.095075391859"
"800","2/3/2022 7:00","Food","0.96682482824782","1800","Customer 1800","58","Address 1800","6631.3728080659","3/10/2024","2800","Merchant 2800","Location 2800","0","0","69.162405700912","74.247944501443"
"801","2/3/2022 8:00","Food","0.35692450164747","1801","Customer 1801","27","Address 1801","1941.7264633137","3/11/2024","2801","Merchant 2801","Location 2801","0","0","33.89671189097","56.11778886499"
"802","2/3/2022 9:00","Other","0.40774849445286","1802","Customer 1802","23","Address 1802","6791.8780559129","3/12/2024","2802","Merchant 2802","Location 2802","0","0","97.205807835008","37.101099109357"
"803","2/3/2022 10:00","Other","0.97964213876086","1803","Customer 1803","36","Address 1803","4881.6855785011","3/13/2024","2803","Merchant 2803","Location 2803","0","0","66.586363768961","53.258294604801"
"804","2/3/2022 11:00","Online","0.88269877794292","1804","Customer 1804","24","Address 1804","8924.9253173629","3/14/2024","2804","Merchant 2804","Location 2804","0","0","60.676413431077","86.577486780924"
"805","2/3/2022 12:00","Food","0.18242253802464","1805","Customer 1805","38","Address 1805","8785.1133325776","3/15/2024","2805","Merchant 2805","Location 2805","0","0","56.253886417371","34.780067781343"
"806","2/3/2022 13:00","Other","0.51937654753909","1806","Customer 1806","61","Address 1806","7475.0156185625","3/16/2024","2806","Merchant 2806","Location 2806","0","0","18.325196086405","10.006932562275"
"807","2/3/2022 14:00","Retail","0.82437612633037","1807","Customer 1807","59","Address 1807","9618.2396925867","3/17/2024","2807","Merchant 2807","Location 2807","0","0","23.794715411777","51.933539816233"
"808","2/3/2022 15:00","Other","0.96015378932583","1808","Customer 1808","43","Address 1808","7507.0057598685","3/18/2024","2808","Merchant 2808","Location 2808","0","0","79.625961492561","49.04480495524"
"809","2/3/2022 16:00","Food","0.62724277596437","1809","Customer 1809","54","Address 1809","3779.5916504731","3/19/2024","2809","Merchant 2809","Location 2809","0","0","38.123213241374","98.183034994592"
"810","2/3/2022 17:00","Retail","0.65710728052199","1810","Customer 1810","57","Address 1810","6346.9395024385","3/20/2024","2810","Merchant 2810","Location 2810","0","0","36.353419310754","31.851571433869"
"811","2/3/2022 18:00","Travel","0.00092996051607475","1811","Customer 1811","36","Address 1811","6695.4095854513","3/21/2024","2811","Merchant 2811","Location 2811","0","0","28.043435689885","76.745376705412"
"812","2/3/2022 19:00","Online","0.85011949473682","1812","Customer 1812","30","Address 1812","2939.5378586112","3/22/2024","2812","Merchant 2812","Location 2812","0","0","70.139338487907","28.03246108696"
"813","2/3/2022 20:00","Food","0.03543163710181","1813","Customer 1813","29","Address 1813","2184.3316137323","3/23/2024","2813","Merchant 2813","Location 2813","0","0","68.277077921599","68.650404637001"
"814","2/3/2022 21:00","Retail","0.415342633074","1814","Customer 1814","28","Address 1814","6484.647811848","3/24/2024","2814","Merchant 2814","Location 2814","0","0","91.024837571332","38.080869358207"
"815","2/3/2022 22:00","Food","0.10440471714293","1815","Customer 1815","34","Address 1815","3889.4859699146","3/25/2024","2815","Merchant 2815","Location 2815","0","0","82.094758892977","94.634164532235"
"816","2/3/2022 23:00","Online","0.20924557724602","1816","Customer 1816","49","Address 1816","1811.9641243031","3/26/2024","2816","Merchant 2816","Location 2816","0","0","54.402165270389","26.521145389628"
"817","2/4/2022 0:00","Travel","0.33083011868022","1817","Customer 1817","28","Address 1817","3402.3331608132","3/27/2024","2817","Merchant 2817","Location 2817","0","0","69.666344030548","80.66698444089"
"818","2/4/2022 1:00","Food","0.51913029505209","1818","Customer 1818","45","Address 1818","5156.3400093086","3/28/2024","2818","Merchant 2818","Location 2818","0","0","63.540747468633","69.493146515098"
"819","2/4/2022 2:00","Retail","0.020229667593342","1819","Customer 1819","46","Address 1819","8506.6591132787","3/29/2024","2819","Merchant 2819","Location 2819","0","0","14.932056074403","80.558420312637"
"820","2/4/2022 3:00","Online","0.60540592998044","1820","Customer 1820","20","Address 1820","2166.2793368303","3/30/2024","2820","Merchant 2820","Location 2820","0","0","69.39128877126","67.216018477414"
"821","2/4/2022 4:00","Retail","0.99556176836257","1821","Customer 1821","26","Address 1821","9713.6576829924","3/31/2024","2821","Merchant 2821","Location 2821","0","0","43.325080856281","89.813747217157"
"822","2/4/2022 5:00","Food","0.018094673333679","1822","Customer 1822","44","Address 1822","8603.3219352777","4/1/2024","2822","Merchant 2822","Location 2822","0","0","57.134721117499","41.34483461776"
"823","2/4/2022 6:00","Other","0.5656573327546","1823","Customer 1823","25","Address 1823","9342.0882212838","4/2/2024","2823","Merchant 2823","Location 2823","0","0","47.241461115568","61.035508025014"
"824","2/4/2022 7:00","Retail","0.75629139105265","1824","Customer 1824","49","Address 1824","1485.6797688802","4/3/2024","2824","Merchant 2824","Location 2824","0","0","16.888915653237","39.795538814002"
"825","2/4/2022 8:00","Other","0.83278808362898","1825","Customer 1825","54","Address 1825","4886.0108246136","4/4/2024","2825","Merchant 2825","Location 2825","0","0","94.093719618428","68.427396492808"
"826","2/4/2022 9:00","Other","0.32789683263252","1826","Customer 1826","51","Address 1826","2757.7601047536","4/5/2024","2826","Merchant 2826","Location 2826","0","0","37.057491005152","15.83275040006"
"827","2/4/2022 10:00","Online","0.39413461627829","1827","Customer 1827","21","Address 1827","4559.4479205511","4/6/2024","2827","Merchant 2827","Location 2827","0","0","25.154533470404","51.664281118087"
"828","2/4/2022 11:00","Online","0.83997754731258","1828","Customer 1828","62","Address 1828","2077.5148211073","4/7/2024","2828","Merchant 2828","Location 2828","0","0","20.445502774411","32.965557871668"
"829","2/4/2022 12:00","Travel","0.83827803287982","1829","Customer 1829","59","Address 1829","7606.4214344102","4/8/2024","2829","Merchant 2829","Location 2829","0","0","50.962743690088","98.14338652516"
"830","2/4/2022 13:00","Food","0.85827080930996","1830","Customer 1830","22","Address 1830","9443.1958447368","4/9/2024","2830","Merchant 2830","Location 2830","0","0","90.866176630686","88.889267480401"
"831","2/4/2022 14:00","Online","0.70584064556961","1831","Customer 1831","31","Address 1831","3318.9004567104","4/10/2024","2831","Merchant 2831","Location 2831","0","0","62.398980050639","29.627393510331"
"832","2/4/2022 15:00","Food","0.73158318708607","1832","Customer 1832","47","Address 1832","8825.8173189126","4/11/2024","2832","Merchant 2832","Location 2832","0","0","72.661265611815","85.298014091983"
"833","2/4/2022 16:00","Online","0.61683477730928","1833","Customer 1833","49","Address 1833","7215.5944002715","4/12/2024","2833","Merchant 2833","Location 2833","0","0","71.521312285865","73.29570994113"
"834","2/4/2022 17:00","Online","0.89063716489246","1834","Customer 1834","41","Address 1834","7732.4018369228","4/13/2024","2834","Merchant 2834","Location 2834","0","0","97.857437563475","38.981553666269"
"835","2/4/2022 18:00","Other","0.67343937728429","1835","Customer 1835","33","Address 1835","3400.9777244167","4/14/2024","2835","Merchant 2835","Location 2835","0","0","42.201477211795","43.956897541147"
"836","2/4/2022 19:00","Retail","0.70751100074038","1836","Customer 1836","47","Address 1836","4018.7732740331","4/15/2024","2836","Merchant 2836","Location 2836","0","0","29.359450963183","63.406054443488"
"837","2/4/2022 20:00","Retail","0.49747838084587","1837","Customer 1837","29","Address 1837","2223.1669577584","4/16/2024","2837","Merchant 2837","Location 2837","0","0","99.601034899897","80.562302502932"
"838","2/4/2022 21:00","Retail","0.3380502238938","1838","Customer 1838","48","Address 1838","7748.1101498831","4/17/2024","2838","Merchant 2838","Location 2838","0","0","54.449253230776","49.187251375753"
"839","2/4/2022 22:00","Retail","0.41760203576464","1839","Customer 1839","18","Address 1839","5856.062361791","4/18/2024","2839","Merchant 2839","Location 2839","0","0","61.489277756809","36.485674691228"
"840","2/4/2022 23:00","Travel","0.95008978091854","1840","Customer 1840","36","Address 1840","4321.5921275226","4/19/2024","2840","Merchant 2840","Location 2840","0","0","30.303443058931","42.72787792971"
"841","2/5/2022 0:00","Food","0.074785523378441","1841","Customer 1841","22","Address 1841","9319.4817141724","4/20/2024","2841","Merchant 2841","Location 2841","0","0","73.377174961836","99.577660680251"
"842","2/5/2022 1:00","Food","0.1696831797287","1842","Customer 1842","20","Address 1842","3109.5296834979","4/21/2024","2842","Merchant 2842","Location 2842","0","0","97.905022708721","41.822735371504"
"843","2/5/2022 2:00","Travel","0.17732308337279","1843","Customer 1843","33","Address 1843","8695.4428583108","4/22/2024","2843","Merchant 2843","Location 2843","0","0","83.720957859363","24.135777822078"
"844","2/5/2022 3:00","Other","0.44522057603239","1844","Customer 1844","34","Address 1844","5040.318759976","4/23/2024","2844","Merchant 2844","Location 2844","0","0","24.669405289949","75.269524673318"
"845","2/5/2022 4:00","Food","0.48898478944079","1845","Customer 1845","24","Address 1845","9347.4793562349","4/24/2024","2845","Merchant 2845","Location 2845","0","0","20.484369983732","30.657160654618"
"846","2/5/2022 5:00","Retail","0.057999164912952","1846","Customer 1846","52","Address 1846","7598.1645323263","4/25/2024","2846","Merchant 2846","Location 2846","0","0","34.096381407324","72.449450482792"
"847","2/5/2022 6:00","Online","0.05933342352121","1847","Customer 1847","27","Address 1847","2018.8105329217","4/26/2024","2847","Merchant 2847","Location 2847","0","0","81.297989121708","80.232661914461"
"848","2/5/2022 7:00","Travel","0.88978427971885","1848","Customer 1848","63","Address 1848","2524.2440907805","4/27/2024","2848","Merchant 2848","Location 2848","0","1","85.338632540726","91.475559741625"
"849","2/5/2022 8:00","Travel","0.12470435606823","1849","Customer 1849","43","Address 1849","4267.76961781","4/28/2024","2849","Merchant 2849","Location 2849","0","0","94.541380309875","81.167259208248"
"850","2/5/2022 9:00","Retail","0.85813420380707","1850","Customer 1850","18","Address 1850","8849.5831936113","4/29/2024","2850","Merchant 2850","Location 2850","0","0","47.564686311659","63.460157868103"
"851","2/5/2022 10:00","Other","0.29450721418869","1851","Customer 1851","21","Address 1851","3527.2287029492","4/30/2024","2851","Merchant 2851","Location 2851","0","0","67.104485857808","29.905949214574"
"852","2/5/2022 11:00","Retail","0.38083823635976","1852","Customer 1852","21","Address 1852","5950.729995175","5/1/2024","2852","Merchant 2852","Location 2852","0","0","26.996683749599","64.402946083977"
"853","2/5/2022 12:00","Food","0.12831840452248","1853","Customer 1853","30","Address 1853","1767.8226907799","5/2/2024","2853","Merchant 2853","Location 2853","0","0","29.504580881468","59.660225150811"
"854","2/5/2022 13:00","Other","0.1946960489399","1854","Customer 1854","57","Address 1854","9960.1725282893","5/3/2024","2854","Merchant 2854","Location 2854","0","0","32.497978724944","66.524740284964"
"855","2/5/2022 14:00","Other","0.59405168989749","1855","Customer 1855","56","Address 1855","3104.7261056537","5/4/2024","2855","Merchant 2855","Location 2855","0","0","71.478647560561","59.567666008546"
"856","2/5/2022 15:00","Travel","0.94348255802352","1856","Customer 1856","49","Address 1856","4462.3149185959","5/5/2024","2856","Merchant 2856","Location 2856","0","0","41.566732872793","77.929913297154"
"857","2/5/2022 16:00","Food","0.98027056249708","1857","Customer 1857","46","Address 1857","2793.9505878617","5/6/2024","2857","Merchant 2857","Location 2857","0","0","17.168638376762","61.688816522873"
"858","2/5/2022 17:00","Food","0.73941094319412","1858","Customer 1858","27","Address 1858","6771.3028431787","5/7/2024","2858","Merchant 2858","Location 2858","0","0","93.558673753929","64.087045014433"
"859","2/5/2022 18:00","Online","0.73885691741768","1859","Customer 1859","33","Address 1859","1009.2487157093","5/8/2024","2859","Merchant 2859","Location 2859","0","0","47.283293227091","42.161851424168"
"860","2/5/2022 19:00","Retail","0.83052860938562","1860","Customer 1860","21","Address 1860","2424.4503173941","5/9/2024","2860","Merchant 2860","Location 2860","0","0","78.787111951102","14.37750118307"
"861","2/5/2022 20:00","Travel","0.24450559475909","1861","Customer 1861","55","Address 1861","5913.2144361485","5/10/2024","2861","Merchant 2861","Location 2861","0","0","13.513241492948","80.206153862561"
"862","2/5/2022 21:00","Travel","0.26454894904191","1862","Customer 1862","35","Address 1862","6507.0322371161","5/11/2024","2862","Merchant 2862","Location 2862","0","0","78.356913646564","80.415741641139"
"863","2/5/2022 22:00","Retail","0.70279754457976","1863","Customer 1863","47","Address 1863","6592.2837808347","5/12/2024","2863","Merchant 2863","Location 2863","0","0","61.207747728273","36.908739297618"
"864","2/5/2022 23:00","Other","0.5675590106862","1864","Customer 1864","50","Address 1864","2546.7251962058","5/13/2024","2864","Merchant 2864","Location 2864","0","0","16.135283289455","29.080894938055"
"865","2/6/2022 0:00","Online","0.57958834009861","1865","Customer 1865","45","Address 1865","4468.3440794079","5/14/2024","2865","Merchant 2865","Location 2865","0","0","66.873439093778","19.351578081706"
"866","2/6/2022 1:00","Online","0.12900552574167","1866","Customer 1866","35","Address 1866","9510.1714436164","5/15/2024","2866","Merchant 2866","Location 2866","0","0","42.572707084996","34.446680071582"
"867","2/6/2022 2:00","Travel","0.80696179077134","1867","Customer 1867","58","Address 1867","8365.4764338216","5/16/2024","2867","Merchant 2867","Location 2867","0","0","96.795739851748","81.41515284944"
"868","2/6/2022 3:00","Retail","0.75087604189499","1868","Customer 1868","56","Address 1868","4261.79813857","5/17/2024","2868","Merchant 2868","Location 2868","0","0","49.866990324608","27.45061975818"
"869","2/6/2022 4:00","Retail","0.55772439483273","1869","Customer 1869","55","Address 1869","7954.7386278339","5/18/2024","2869","Merchant 2869","Location 2869","0","0","60.709805099168","65.702258126257"
"870","2/6/2022 5:00","Online","0.11242687173939","1870","Customer 1870","19","Address 1870","6570.9740055689","5/19/2024","2870","Merchant 2870","Location 2870","0","0","42.585613829082","50.700977417745"
"871","2/6/2022 6:00","Retail","0.95061644013909","1871","Customer 1871","51","Address 1871","3156.5174722618","5/20/2024","2871","Merchant 2871","Location 2871","0","0","71.621893406164","50.24325457706"
"872","2/6/2022 7:00","Retail","0.76214406517928","1872","Customer 1872","27","Address 1872","6953.9388444329","5/21/2024","2872","Merchant 2872","Location 2872","0","0","16.195300039458","21.145854720626"
"873","2/6/2022 8:00","Retail","0.51198938218259","1873","Customer 1873","31","Address 1873","4025.3400532835","5/22/2024","2873","Merchant 2873","Location 2873","0","0","52.167391269432","16.438320839408"
"874","2/6/2022 9:00","Food","0.33822385862201","1874","Customer 1874","51","Address 1874","5495.2451591664","5/23/2024","2874","Merchant 2874","Location 2874","0","0","58.759649998705","70.301267310688"
"875","2/6/2022 10:00","Food","0.75267782519102","1875","Customer 1875","56","Address 1875","6852.2317678648","5/24/2024","2875","Merchant 2875","Location 2875","0","0","32.518576966829","94.246511835362"
"876","2/6/2022 11:00","Travel","0.2004818299751","1876","Customer 1876","31","Address 1876","8278.7131884459","5/25/2024","2876","Merchant 2876","Location 2876","0","0","41.013025883718","64.088799615179"
"877","2/6/2022 12:00","Online","0.13940574173408","1877","Customer 1877","43","Address 1877","1848.9856400309","5/26/2024","2877","Merchant 2877","Location 2877","0","0","62.539239518005","77.263844888886"
"878","2/6/2022 13:00","Online","0.84802603223364","1878","Customer 1878","55","Address 1878","8880.0586774702","5/27/2024","2878","Merchant 2878","Location 2878","0","0","50.916657326436","40.312142290359"
"879","2/6/2022 14:00","Food","0.33405279277747","1879","Customer 1879","50","Address 1879","3097.4793028252","5/28/2024","2879","Merchant 2879","Location 2879","0","0","44.379123639905","84.552591935339"
"880","2/6/2022 15:00","Retail","0.58471874827675","1880","Customer 1880","60","Address 1880","2465.9310546528","5/29/2024","2880","Merchant 2880","Location 2880","0","0","11.920076798013","95.230152780528"
"881","2/6/2022 16:00","Other","0.49859411398518","1881","Customer 1881","34","Address 1881","9138.4073177564","5/30/2024","2881","Merchant 2881","Location 2881","0","0","23.559677830569","50.834966522306"
"882","2/6/2022 17:00","Food","0.50068421610983","1882","Customer 1882","36","Address 1882","3608.8069859052","5/31/2024","2882","Merchant 2882","Location 2882","0","0","41.938518469943","84.600603428393"
"883","2/6/2022 18:00","Retail","0.427178633025","1883","Customer 1883","58","Address 1883","5489.2536662632","6/1/2024","2883","Merchant 2883","Location 2883","0","0","12.845188225583","63.531861058365"
"884","2/6/2022 19:00","Food","0.19115076390272","1884","Customer 1884","55","Address 1884","6010.6489222016","6/2/2024","2884","Merchant 2884","Location 2884","0","0","82.002962677433","66.266264906933"
"885","2/6/2022 20:00","Online","0.053030730558498","1885","Customer 1885","19","Address 1885","2509.3915359163","6/3/2024","2885","Merchant 2885","Location 2885","0","0","11.021979773713","23.449818159606"
"886","2/6/2022 21:00","Retail","0.81904077226125","1886","Customer 1886","37","Address 1886","9467.3122514878","6/4/2024","2886","Merchant 2886","Location 2886","0","0","71.62684127138","90.061153363499"
"887","2/6/2022 22:00","Online","0.75585109701676","1887","Customer 1887","40","Address 1887","3976.3391470694","6/5/2024","2887","Merchant 2887","Location 2887","0","0","30.63373778627","25.527990197551"
"888","2/6/2022 23:00","Travel","0.27719172612723","1888","Customer 1888","40","Address 1888","4391.7320783038","6/6/2024","2888","Merchant 2888","Location 2888","0","0","10.249793705637","74.069062459752"
"889","2/7/2022 0:00","Retail","0.014121362611268","1889","Customer 1889","20","Address 1889","7999.3928912368","6/7/2024","2889","Merchant 2889","Location 2889","0","0","31.964825164066","26.684931722698"
"890","2/7/2022 1:00","Travel","0.50862171390569","1890","Customer 1890","24","Address 1890","7585.8861976929","6/8/2024","2890","Merchant 2890","Location 2890","0","0","30.104703859736","87.176068041779"
"891","2/7/2022 2:00","Retail","0.64918903049974","1891","Customer 1891","33","Address 1891","4322.5974945454","6/9/2024","2891","Merchant 2891","Location 2891","0","0","11.704441752467","88.073454538119"
"892","2/7/2022 3:00","Other","0.89992664538933","1892","Customer 1892","59","Address 1892","5096.2766153807","6/10/2024","2892","Merchant 2892","Location 2892","0","0","13.115473614562","98.292723292335"
"893","2/7/2022 4:00","Travel","0.042641379008624","1893","Customer 1893","45","Address 1893","9608.4045616415","6/11/2024","2893","Merchant 2893","Location 2893","0","0","87.602392681656","31.218274539629"
"894","2/7/2022 5:00","Retail","0.22904841955563","1894","Customer 1894","26","Address 1894","9728.5885041808","6/12/2024","2894","Merchant 2894","Location 2894","0","0","74.268283308543","84.718651329124"
"895","2/7/2022 6:00","Food","0.040817165079721","1895","Customer 1895","20","Address 1895","4643.6542680514","6/13/2024","2895","Merchant 2895","Location 2895","0","0","90.422025968234","53.683898085084"
"896","2/7/2022 7:00","Retail","0.70612564856818","1896","Customer 1896","57","Address 1896","6254.4764041088","6/14/2024","2896","Merchant 2896","Location 2896","0","0","36.793688478779","23.030133714144"
"897","2/7/2022 8:00","Online","0.93712130017188","1897","Customer 1897","27","Address 1897","2518.7388735598","6/15/2024","2897","Merchant 2897","Location 2897","0","0","58.271480185616","63.498140700143"
"898","2/7/2022 9:00","Travel","0.25029100620279","1898","Customer 1898","38","Address 1898","1373.3763043598","6/16/2024","2898","Merchant 2898","Location 2898","0","0","47.637847033008","87.344951064295"
"899","2/7/2022 10:00","Food","0.54820510848328","1899","Customer 1899","46","Address 1899","6060.9404471894","6/17/2024","2899","Merchant 2899","Location 2899","0","0","54.720426849325","15.900151898696"
"900","2/7/2022 11:00","Retail","0.031933280513973","1900","Customer 1900","60","Address 1900","2141.3118702327","6/18/2024","2900","Merchant 2900","Location 2900","0","0","56.472761068093","36.879275310109"
"901","2/7/2022 12:00","Travel","0.71679866986367","1901","Customer 1901","57","Address 1901","1828.70220506","6/19/2024","2901","Merchant 2901","Location 2901","0","0","41.834161304553","13.846819533582"
"902","2/7/2022 13:00","Travel","0.52421697793234","1902","Customer 1902","35","Address 1902","6370.2574141953","6/20/2024","2902","Merchant 2902","Location 2902","0","0","30.289026859637","11.657828888394"
"903","2/7/2022 14:00","Travel","0.25843814751102","1903","Customer 1903","18","Address 1903","4718.5365671678","6/21/2024","2903","Merchant 2903","Location 2903","0","0","89.951613643216","21.210366416162"
"904","2/7/2022 15:00","Online","0.4300355943135","1904","Customer 1904","36","Address 1904","4839.4888622217","6/22/2024","2904","Merchant 2904","Location 2904","0","0","12.910796726522","45.769410003349"
"905","2/7/2022 16:00","Travel","0.47774190586935","1905","Customer 1905","20","Address 1905","3055.4130206123","6/23/2024","2905","Merchant 2905","Location 2905","0","0","98.240837599649","64.095894611812"
"906","2/7/2022 17:00","Retail","0.4035529825012","1906","Customer 1906","47","Address 1906","8161.5098399071","6/24/2024","2906","Merchant 2906","Location 2906","0","0","34.791646605316","90.387890735712"
"907","2/7/2022 18:00","Online","0.67749987550936","1907","Customer 1907","35","Address 1907","9534.0977852352","6/25/2024","2907","Merchant 2907","Location 2907","0","0","64.329833263708","61.946834369969"
"908","2/7/2022 19:00","Online","0.20498938119069","1908","Customer 1908","59","Address 1908","6721.2174293091","6/26/2024","2908","Merchant 2908","Location 2908","0","1","21.473753043023","21.007401649361"
"909","2/7/2022 20:00","Travel","0.44961667995681","1909","Customer 1909","64","Address 1909","2354.1564600351","6/27/2024","2909","Merchant 2909","Location 2909","0","0","38.692111164388","73.55606662202"
"910","2/7/2022 21:00","Food","0.66105138935557","1910","Customer 1910","18","Address 1910","9216.2465454743","6/28/2024","2910","Merchant 2910","Location 2910","1","0","93.8965471058","32.231876906364"
"911","2/7/2022 22:00","Retail","0.75602857374502","1911","Customer 1911","49","Address 1911","9836.3844602111","6/29/2024","2911","Merchant 2911","Location 2911","0","0","83.789502688676","44.88713449114"
"912","2/7/2022 23:00","Other","0.99192332010117","1912","Customer 1912","45","Address 1912","9262.1249404912","6/30/2024","2912","Merchant 2912","Location 2912","0","0","17.616997984209","38.392254623325"
"913","2/8/2022 0:00","Retail","0.56011382323063","1913","Customer 1913","57","Address 1913","3534.1888742688","7/1/2024","2913","Merchant 2913","Location 2913","0","0","20.113734295879","94.587206114864"
"914","2/8/2022 1:00","Other","0.85670424407171","1914","Customer 1914","18","Address 1914","6131.2538626028","7/2/2024","2914","Merchant 2914","Location 2914","0","0","94.931703870303","96.523142488842"
"915","2/8/2022 2:00","Food","0.27090959606515","1915","Customer 1915","56","Address 1915","2720.8073966156","7/3/2024","2915","Merchant 2915","Location 2915","0","0","27.586574483548","81.697389027342"
"916","2/8/2022 3:00","Other","0.45289223474324","1916","Customer 1916","64","Address 1916","3588.9038695015","7/4/2024","2916","Merchant 2916","Location 2916","0","0","48.322971802338","56.376547151977"
"917","2/8/2022 4:00","Other","0.86676521291186","1917","Customer 1917","37","Address 1917","7381.2464924032","7/5/2024","2917","Merchant 2917","Location 2917","0","0","97.593276340805","80.909632798051"
"918","2/8/2022 5:00","Travel","0.871908286982","1918","Customer 1918","63","Address 1918","2086.9079530028","7/6/2024","2918","Merchant 2918","Location 2918","0","0","71.529497644806","23.123635105261"
"919","2/8/2022 6:00","Retail","0.092037327296395","1919","Customer 1919","59","Address 1919","6776.7548768085","7/7/2024","2919","Merchant 2919","Location 2919","0","0","48.466997596909","76.703765813494"
"920","2/8/2022 7:00","Other","0.75733649105441","1920","Customer 1920","33","Address 1920","3434.6128749565","7/8/2024","2920","Merchant 2920","Location 2920","0","0","36.185240952379","67.97359142175"
"921","2/8/2022 8:00","Other","0.65218791035652","1921","Customer 1921","44","Address 1921","1097.4230457693","7/9/2024","2921","Merchant 2921","Location 2921","0","0","36.53471969141","45.849784208615"
"922","2/8/2022 9:00","Other","0.053886102179516","1922","Customer 1922","46","Address 1922","5101.1053721226","7/10/2024","2922","Merchant 2922","Location 2922","0","0","54.031860915914","53.520423375763"
"923","2/8/2022 10:00","Other","0.94941275467612","1923","Customer 1923","41","Address 1923","3340.6375856471","7/11/2024","2923","Merchant 2923","Location 2923","0","0","21.366115149747","52.160534543489"
"924","2/8/2022 11:00","Retail","0.31058001650429","1924","Customer 1924","60","Address 1924","2652.9316151576","7/12/2024","2924","Merchant 2924","Location 2924","0","0","52.906734648339","12.957371513455"
"925","2/8/2022 12:00","Travel","0.26063984566937","1925","Customer 1925","21","Address 1925","7080.2220385328","7/13/2024","2925","Merchant 2925","Location 2925","0","0","11.443127474716","77.589252049159"
"926","2/8/2022 13:00","Online","0.36321363176248","1926","Customer 1926","62","Address 1926","1153.123294547","7/14/2024","2926","Merchant 2926","Location 2926","0","0","28.857927879607","97.584104628892"
"927","2/8/2022 14:00","Online","0.61791535113059","1927","Customer 1927","44","Address 1927","9151.596943696","7/15/2024","2927","Merchant 2927","Location 2927","0","1","49.878941107809","93.186765046662"
